"Part Number","Status","Characteristic","Length","Width","Thickness","Temperature characteristics","Rated Voltage","Capacitance","Tolerance of capacitance","Notes"
"GRM32MR71H394KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","50Vdc","0.39μF","±10%",""
"GRM32MR71H394MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","50Vdc","0.39μF","±20%",""
"GRM32MR71H474JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","50Vdc","0.47μF","±5%",""
"GRM32MR71H474KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","50Vdc","0.47μF","±10%",""
"GRM32MR71H474MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","50Vdc","0.47μF","±20%",""
"GRM32MR72A333JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","33000pF","±5%",""
"GRM32MR72A333KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","33000pF","±10%",""
"GRM32MR72A333MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","33000pF","±20%",""
"GRM32MR72A393JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","39000pF","±5%",""
"GRM32MR72A393KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","39000pF","±10%",""
"GRM32MR72A393MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","39000pF","±20%",""
"GRM32MR72A473JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","47000pF","±5%",""
"GRM32MR72A473KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","47000pF","±10%",""
"GRM32MR72A473MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","47000pF","±20%",""
"GRM32MR72A474KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","0.47μF","±10%",""
"GRM32MR72A474MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.15 ±0.1mm","X7R(EIA)","100Vdc","0.47μF","±20%",""
"GRM32NB11C155KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","1.5μF","±10%",""
"GRM32NB11C155KC01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","1.5μF","±10%","Please use alternative."
"GRM32NB11C155MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","1.5μF","±20%",""
"GRM32NB11C335KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","3.3μF","±10%",""
"GRM32NB11C335KC01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","3.3μF","±10%","Please use alternative."
"GRM32NB11C335MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","16Vdc","3.3μF","±20%",""
"GRM32NB11H124JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.12μF","±5%",""
"GRM32NB11H124KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.12μF","±10%",""
"GRM32NB11H124MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.12μF","±20%",""
"GRM32NB11H154JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.15μF","±5%",""
"GRM32NB11H154KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.15μF","±10%",""
"GRM32NB11H154MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.15μF","±20%",""
"GRM32NB11H184JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.18μF","±5%",""
"GRM32NB11H184KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.18μF","±10%",""
"GRM32NB11H184MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.18μF","±20%",""
"GRM32NB11H224JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.22μF","±5%",""
"GRM32NB11H224KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.22μF","±10%",""
"GRM32NB11H224MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.22μF","±20%",""
"GRM32NB11H564JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.56μF","±5%",""
"GRM32NB11H564KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.56μF","±10%",""
"GRM32NB11H564MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.56μF","±20%",""
"GRM32NB11H684JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.68μF","±5%",""
"GRM32NB11H684KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.68μF","±10%",""
"GRM32NB11H684MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","50Vdc","0.68μF","±20%",""
"GRM32NB31A226KE19#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","10Vdc","22μF","±10%",""
"GRM32NB31A226ME19#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","10Vdc","22μF","±20%",""
"GRM32NB31E685KA12#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","25Vdc","6.8μF","±10%",""
"GRM32NB31E685MA12#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","B(JIS)","25Vdc","6.8μF","±20%",""
"GRM32NC81A226KE19#","NRND","General|Up to 105℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X6S(EIA)","10Vdc","22μF","±10%",""
"GRM32NC81A226ME19#","NRND","General|Up to 105℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X6S(EIA)","10Vdc","22μF","±20%",""
"GRM32NC81C226KE15#","NRND","General|Up to 105℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X6S(EIA)","16Vdc","22μF","±10%","Derating1"
"GRM32NC81C226ME15#","NRND","General|Up to 105℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X6S(EIA)","16Vdc","22μF","±20%","Derating1"
"GRM32ND70J226KE19#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7T(EIA)","6.3Vdc","22μF","±10%",""
"GRM32ND70J226ME19#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7T(EIA)","6.3Vdc","22μF","±20%",""
"GRM32ND71A226KE15#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7T(EIA)","10Vdc","22μF","±10%","Derating1"
"GRM32ND71A226ME15#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7T(EIA)","10Vdc","22μF","±20%","Derating1"
"GRM32NR11C335KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","16Vdc","3.3μF","±10%",""
"GRM32NR11C335KC01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","16Vdc","3.3μF","±10%","Please use alternative."
"GRM32NR11C335MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","16Vdc","3.3μF","±20%",""
"GRM32NR11H124JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.12μF","±5%",""
"GRM32NR11H124KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.12μF","±10%",""
"GRM32NR11H124MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.12μF","±20%",""
"GRM32NR11H154JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.15μF","±5%",""
"GRM32NR11H154KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.15μF","±10%",""
"GRM32NR11H154MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.15μF","±20%",""
"GRM32NR11H184JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.18μF","±5%",""
"GRM32NR11H184KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.18μF","±10%",""
"GRM32NR11H184MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.18μF","±20%",""
"GRM32NR11H224JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.22μF","±5%",""
"GRM32NR11H224KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.22μF","±10%",""
"GRM32NR11H224MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.22μF","±20%",""
"GRM32NR11H564JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.56μF","±5%",""
"GRM32NR11H564KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.56μF","±10%",""
"GRM32NR11H564MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.56μF","±20%",""
"GRM32NR11H684JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.68μF","±5%",""
"GRM32NR11H684KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.68μF","±10%",""
"GRM32NR11H684MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","R(JIS)","50Vdc","0.68μF","±20%",""
"GRM32NR61A226KE19#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X5R(EIA)","10Vdc","22μF","±10%",""
"GRM32NR61A226ME19#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X5R(EIA)","10Vdc","22μF","±20%",""
"GRM32NR61E685KA12#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X5R(EIA)","25Vdc","6.8μF","±10%",""
"GRM32NR61E685MA12#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X5R(EIA)","25Vdc","6.8μF","±20%",""
"GRM32NR71C335KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","16Vdc","3.3μF","±10%",""
"GRM32NR71C335KC01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","16Vdc","3.3μF","±10%","Please use alternative."
"GRM32NR71C335MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","16Vdc","3.3μF","±20%",""
"GRM32NR71E155KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","25Vdc","1.5μF","±10%",""
"GRM32NR71E155MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","25Vdc","1.5μF","±20%",""
"GRM32NR71H124JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.12μF","±5%",""
"GRM32NR71H124KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.12μF","±10%",""
"GRM32NR71H124MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.12μF","±20%",""
"GRM32NR71H154JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.15μF","±5%",""
"GRM32NR71H154KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.15μF","±10%",""
"GRM32NR71H154MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.15μF","±20%",""
"GRM32NR71H184JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.18μF","±5%",""
"GRM32NR71H184KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.18μF","±10%",""
"GRM32NR71H184MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.18μF","±20%",""
"GRM32NR71H224JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.22μF","±5%",""
"GRM32NR71H224KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.22μF","±10%",""
"GRM32NR71H224MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.22μF","±20%",""
"GRM32NR71H564JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.56μF","±5%",""
"GRM32NR71H564KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.56μF","±10%",""
"GRM32NR71H564MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.56μF","±20%",""
"GRM32NR71H684JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.68μF","±5%",""
"GRM32NR71H684KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.68μF","±10%",""
"GRM32NR71H684MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","50Vdc","0.68μF","±20%",""
"GRM32NR72A104JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","0.1μF","±5%",""
"GRM32NR72A104KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","0.1μF","±10%",""
"GRM32NR72A104MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","0.1μF","±20%",""
"GRM32NR72A563JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","56000pF","±5%",""
"GRM32NR72A563KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","56000pF","±10%",""
"GRM32NR72A563MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","56000pF","±20%",""
"GRM32NR72A683JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","68000pF","±5%",""
"GRM32NR72A683KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","68000pF","±10%",""
"GRM32NR72A683MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","68000pF","±20%",""
"GRM32NR72A823JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","82000pF","±5%",""
"GRM32NR72A823KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","82000pF","±10%",""
"GRM32NR72A823MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.35 ±0.15mm","X7R(EIA)","100Vdc","82000pF","±20%",""
"GRM32QR72D154KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","200Vdc","0.15μF","±10%",""
"GRM32QR72D683KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","200Vdc","68000pF","±10%",""
"GRM32QR72E154KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","250Vdc","0.15μF","±10%",""
"GRM32QR72E683KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","250Vdc","68000pF","±10%",""
"GRM32QR72H683KW10#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","500Vdc","68000pF","±10%",""
"GRM32QR72J223KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","630Vdc","22000pF","±10%",""
"GRM32QR73A103KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","1000Vdc","10000pF","±10%",""
"GRM32QR73A682KW01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.5 +0/-0.3mm","X7R(EIA)","1000Vdc","6800pF","±10%",""
"GRM32RB11C475KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","16Vdc","4.7μF","±10%",""
"GRM32RB11C475KC01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","16Vdc","4.7μF","±10%","Please use alternative."
"GRM32RB11E225KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","25Vdc","2.2μF","±10%",""
"GRM32RB11E225KC01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","25Vdc","2.2μF","±10%","Please use alternative."
"GRM32RB11E225MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","25Vdc","2.2μF","±20%",""
"GRM32RB11H105KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","50Vdc","1μF","±10%",""
"GRM32RB11H105MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","50Vdc","1μF","±20%",""
"GRM32RB11H824JA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","50Vdc","0.82μF","±5%",""
"GRM32RB11H824KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","50Vdc","0.82μF","±10%",""
"GRM32RB11H824MA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","B(JIS)","50Vdc","0.82μF","±20%",""
"GRM32RR11C475KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","16Vdc","4.7μF","±10%",""
"GRM32RR11C475KC01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","16Vdc","4.7μF","±10%","Please use alternative."
"GRM32RR11C475MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","16Vdc","4.7μF","±20%",""
"GRM32RR11H105KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","50Vdc","1μF","±10%",""
"GRM32RR11H105MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","50Vdc","1μF","±20%",""
"GRM32RR11H824JA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","50Vdc","0.82μF","±5%",""
"GRM32RR11H824KA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","50Vdc","0.82μF","±10%",""
"GRM32RR11H824MA01#","NRND","General|Up to 125℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","R(JIS)","50Vdc","0.82μF","±20%",""
"GRM32RR61C475KA01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","X5R(EIA)","16Vdc","4.7μF","±10%",""
"GRM32RR61C475KC01#","NRND","General|Up to 85℃|Reflow soldering","3.2 ±0.3mm","2.5 ±0.2mm","1.8 ±0.2mm","X5R(EIA)","16Vdc","4.7μF","±10%","Please use alternative."
